# TESS Program G07092

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Becker, Juliette - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
621184627,33.6513,40.816,18.05,G07092;20SECONDTARGET
621499685,27.9411,36.2298,17.5,G07092;20SECONDTARGET
621532937,29.5183,40.0919,16.51,G07092;20SECONDTARGET
621549555,26.7849,39.7226,18.99,G07092;20SECONDTARGET
621563961,27.251,40.1066,17.39,G07092;20SECONDTARGET
621575668,30.5534,39.6412,18.3,G07092;20SECONDTARGET
621586166,30.0625,40.3318,18.73,G07092;20SECONDTARGET
621595067,32.0903,40.6811,17.69,G07092;20SECONDTARGET
621616445,32.5105,42.8067,18.4,G07092;20SECONDTARGET
621618829,31.9942,42.9307,18.71,G07092;20SECONDTARGET
621621314,29.3482,40.8045,18.62,G07092;20SECONDTARGET
621679782,25.7724,39.8714,17.05,G07092;20SECONDTARGET
621687572,24.2892,40.4314,18.91,G07092;20SECONDTARGET
621688003,24.5845,40.4652,17.27,G07092;20SECONDTARGET
621706561,25.7034,41.3985,18.91,G07092;20SECONDTARGET
621711963,26.6964,42.1172,17.3,G07092;20SECONDTARGET
621719419,24.4236,40.8445,18.4,G07092;20SECONDTARGET
621727790,24.5751,42.1936,18.79,G07092;20SECONDTARGET
621733695,22.7165,42.2598,18.91,G07092;20SECONDTARGET
621769852,27.7819,42.6269,18.07,G07092;20SECONDTARGET
621775536,28.5917,43.3622,18.33,G07092;20SECONDTARGET
621793252,27.1683,44.5712,18.64,G07092;20SECONDTARGET
621802589,28.4467,44.8945,18.93,G07092;20SECONDTARGET
621806986,29.2069,44.9338,18.25,G07092;20SECONDTARGET
621808441,29.1639,45.1016,18.54,G07092;20SECONDTARGET
621828482,25.8163,43.7233,18.41,G07092;20SECONDTARGET
622645155,21.5489,40.7382,17.87,G07092;20SECONDTARGET
622669457,22.0477,42.6163,18.53,G07092;20SECONDTARGET
63472088,31.6544,34.3046,16.67,G07092;20SECONDTARGET
118246607,30.9409,25.0693,15.98,G07092;20SECONDTARGET
118299061,34.0914,24.9744,17.09,G07092;20SECONDTARGET
118391616,36.9368,24.3091,16.94,G07092;20SECONDTARGET
21097769,35.6182,28.5021,17.08,G07092;20SECONDTARGET
22712756,37.9238,27.1652,16.52,G07092;20SECONDTARGET
238346168,39.5908,23.974,17.23,G07092;20SECONDTARGET
246943036,34.7359,22.1469,16.56,G07092;20SECONDTARGET
26835651,26.4399,29.3067,17.44,G07092;20SECONDTARGET
28355817,29.8043,26.2708,16.47,G07092;20SECONDTARGET
284015468,29.9406,30.8148,16.75,G07092;20SECONDTARGET
285278475,35.8497,30.1442,16.8,G07009;G07092;20SECONDTARGET
286241289,37.5271,32.2448,16.39,G07092;20SECONDTARGET
306449009,32.9516,21.2632,16.81,G07092;20SECONDTARGET
353850507,24.8101,29.0157,16.4,G07084;G07092;20SECONDTARGET
436839350,40.1185,24.3696,16.3,G07092;20SECONDTARGET
620183207,39.2925,23.9605,18.75,G07092;20SECONDTARGET
620221559,30.8429,20.6276,17.28,G07092;20SECONDTARGET
620268916,27.9802,24.3634,18.24,G07092;20SECONDTARGET
620277183,35.9016,22.4577,15.95,G07009;G07092;20SECONDTARGET
620282857,32.7555,22.1575,18.13,G07092;20SECONDTARGET
620294369,37.4281,23.0496,17.32,G07092;20SECONDTARGET
620296591,36.0483,23.4211,18.14,G07092;20SECONDTARGET
620298684,36.2894,24.175,17.33,G07092;20SECONDTARGET
620300898,38.7047,24.1299,18.09,G07092;20SECONDTARGET
620305187,37.6489,25.1417,18.51,G07092;20SECONDTARGET
620310603,34.0514,24.6702,17.78,G07092;20SECONDTARGET
620310808,34.5223,24.7794,18.66,G07092;20SECONDTARGET
620315366,37.4879,25.8079,18.69,G07092;20SECONDTARGET
620315626,37.3314,25.9978,17.2,G07092;20SECONDTARGET
620316661,37.1599,26.3764,17.9,G07092;20SECONDTARGET
620318685,35.8792,26.4884,17.48,G07092;20SECONDTARGET
620324511,29.8665,23.4725,17.15,G07092;20SECONDTARGET
620324891,30.3633,23.8313,17.36,G07092;20SECONDTARGET
620326256,30.8709,24.1992,17.52,G07092;20SECONDTARGET
620339349,29.1219,25.2673,18.89,G07092;20SECONDTARGET
620339571,29.609,25.5115,17.61,G07092;20SECONDTARGET
620341177,31.0443,25.468,18.36,G07092;20SECONDTARGET
620341801,31.4721,25.529,18.37,G07092;20SECONDTARGET
620345037,31.0081,26.1067,18.94,G07092;20SECONDTARGET
620345268,30.6736,26.2595,18.59,G07092;20SECONDTARGET
620350220,34.4694,26.2276,18.64,G07092;20SECONDTARGET
620361932,34.8899,27.9661,18.42,G07092;20SECONDTARGET
620365759,33.1994,27.3413,18.96,G07092;20SECONDTARGET
620371490,33.8295,27.7734,18.69,G07092;20SECONDTARGET
620375106,34.2784,29.0372,18.99,G07092;20SECONDTARGET
620381081,39.7716,25.3683,18.22,G07092;20SECONDTARGET
620382851,38.6939,25.4872,18.94,G07092;20SECONDTARGET
620390251,39.0455,27.3788,18.61,G07092;20SECONDTARGET
620394047,38.5656,28.0471,18.41,G07092;20SECONDTARGET
620417886,37.5327,29.8936,18.7,G07092;20SECONDTARGET
620423984,35.3453,29.6104,17.34,G07092;20SECONDTARGET
620424368,35.8406,29.3782,17.63,G07092;20SECONDTARGET
620426027,35.3205,30.0297,18.3,G07092;20SECONDTARGET
620433413,36.0847,30.5624,18.22,G07092;20SECONDTARGET
620437289,35.852,31.0036,18.57,G07092;20SECONDTARGET
620439765,36.6208,31.4964,18.88,G07092;20SECONDTARGET
620509776,27.7461,24.9128,18.96,G07092;20SECONDTARGET
620568085,28.5725,25.2987,17.33,G07092;20SECONDTARGET
620569455,28.7238,25.6273,18.29,G07092;20SECONDTARGET
620584332,26.7133,26.7154,18.8,G07092;20SECONDTARGET
620595953,27.5554,28.5988,16.97,G07092;20SECONDTARGET
620600640,30.6057,27.7991,17.92,G07092;20SECONDTARGET
620607546,30.6955,29.5184,18.77,G07092;20SECONDTARGET
620612192,32.6422,30.2209,18.46,G07092;20SECONDTARGET
620613269,31.4078,29.6683,17.44,G07009;G07092
620620089,30.3369,29.723,18.63,G07092;20SECONDTARGET
620621984,30.1014,30.412,18.76,G07092;20SECONDTARGET
620626513,29.7347,31.1007,18.59,G07092;20SECONDTARGET
620629794,31.6791,31.2434,18.94,G07092;20SECONDTARGET
620635986,30.525,32.1053,18.69,G07092;20SECONDTARGET
620640305,25.6599,28.601,17.93,G07092;20SECONDTARGET
620645657,25.3123,29.9707,18.17,G07092;20SECONDTARGET
620645895,26.7796,28.9834,18.79,G07092;20SECONDTARGET
620652769,26.7955,30.3283,18.0,G07092;20SECONDTARGET
620653781,26.4801,30.5076,18.74,G07092;20SECONDTARGET
620658105,24.99,30.1597,18.75,G07092;20SECONDTARGET
620694174,28.0003,30.6332,18.48,G07092;20SECONDTARGET
620705442,30.4525,32.3951,17.97,G07092;20SECONDTARGET
620935835,33.313,30.8616,17.75,G07092;20SECONDTARGET
620951445,34.388,32.5782,17.47,G07092;20SECONDTARGET
620983057,36.1942,33.2047,18.53,G07092;20SECONDTARGET
63396523,30.599,31.4013,16.9,G07092;20SECONDTARGET
640848418,40.2439,23.5267,18.54,G07092;20SECONDTARGET
640930897,40.7516,24.7933,18.83,G07092;20SECONDTARGET
137909427,49.9286,34.7053,14.41,G07092;20SECONDTARGET
178177015,50.253,36.3301,16.71,G07092;20SECONDTARGET
269887766,44.0699,30.9507,16.07,G07092;20SECONDTARGET
269910623,44.6297,34.3562,18.34,G07092;20SECONDTARGET
286360045,38.0583,34.7174,16.96,G07084;G07092;20SECONDTARGET
29015124,50.7036,27.1423,17.71,G07092;20SECONDTARGET
346725122,47.0828,36.4913,17.29,G07092;20SECONDTARGET
34754811,46.3362,26.0526,17.42,G07092;20SECONDTARGET
436863752,41.532,29.6121,16.68,G07009;G07092;20SECONDTARGET
46428264,52.7243,27.6014,16.99,G07092;20SECONDTARGET
467566748,47.8596,35.6354,16.69,G07092;20SECONDTARGET
620463271,38.2753,33.8006,18.69,G07092;20SECONDTARGET
620465126,39.5337,33.0302,17.26,G07092;20SECONDTARGET
620471983,38.401,34.2035,18.68,G07092;20SECONDTARGET
620475092,39.4336,34.9081,18.67,G07092;20SECONDTARGET
620995903,38.337,34.7827,18.12,G07092;20SECONDTARGET
640905549,48.4025,26.1502,17.32,G07092;20SECONDTARGET
640909981,47.3742,26.6345,18.57,G07025;G07092
640922540,43.2335,24.5725,18.57,G07092;20SECONDTARGET
640937394,41.3777,25.7602,17.4,G07092;20SECONDTARGET
640940604,42.2064,26.7255,17.38,G07009;G07092;20SECONDTARGET
640943613,45.9183,25.5877,18.56,G07092;20SECONDTARGET
640949689,44.4055,26.6798,17.02,G07092;20SECONDTARGET
640974280,46.0266,28.8619,17.15,G07092;20SECONDTARGET
640975457,45.361,28.9671,18.79,G07092;20SECONDTARGET
640976008,44.4485,28.333,17.78,G07092;20SECONDTARGET
641010493,49.8836,27.1586,17.28,G07092;20SECONDTARGET
641013604,48.5499,27.2857,18.78,G07092;20SECONDTARGET
641014451,48.494,27.4022,18.76,G07092;20SECONDTARGET
641019514,50.6863,28.1206,17.49,G07092;20SECONDTARGET
641026244,50.8504,29.4267,18.57,G07092;20SECONDTARGET
641029575,53.8108,28.0447,18.99,G07092;20SECONDTARGET
641036267,52.6709,28.1144,16.93,G07092;20SECONDTARGET
641037664,53.2247,28.6684,17.35,G07092;20SECONDTARGET
641042724,52.894,29.2226,17.36,G07092;20SECONDTARGET
641069291,52.4117,30.6298,17.35,G07092;20SECONDTARGET
641070389,51.9959,30.941,18.68,G07092;20SECONDTARGET
641075099,52.9571,30.9957,17.39,G07092;20SECONDTARGET
641086649,47.1194,28.5825,18.93,G07092;20SECONDTARGET
641088099,47.0839,28.9198,18.73,G07092;20SECONDTARGET
641089661,48.3386,29.403,18.92,G07092;20SECONDTARGET
641089936,48.0417,29.4548,18.99,G07092;20SECONDTARGET
641091871,49.6072,29.1032,17.89,G07092;20SECONDTARGET
641093407,48.9958,29.7417,17.86,G07092;20SECONDTARGET
641107501,46.999,30.3565,18.73,G07092;20SECONDTARGET
641116633,47.2777,30.7337,17.35,G07092;20SECONDTARGET
641117753,47.6676,31.2123,18.84,G07092;20SECONDTARGET
641119135,49.0222,31.4563,18.57,G07092;20SECONDTARGET
641125186,47.9614,31.7036,18.88,G07092;20SECONDTARGET
641129581,51.1154,30.5418,18.85,G07092;20SECONDTARGET
641132027,51.4168,31.1349,18.26,G07092;20SECONDTARGET
641137343,49.6466,31.7947,18.75,G07092;20SECONDTARGET
641145295,52.8747,32.3062,17.35,G07092;20SECONDTARGET
641147078,52.481,32.6666,18.92,G07092;20SECONDTARGET
641161111,48.9133,31.9347,17.28,G07092;20SECONDTARGET
641169122,48.7013,32.8211,17.12,G07009;G07092;20SECONDTARGET
641169782,48.403,32.8515,17.25,G07092;20SECONDTARGET
641194926,50.9549,34.96,17.38,G07092;20SECONDTARGET
641194982,50.8823,35.021,17.38,G07092;20SECONDTARGET
641210817,41.9124,27.8858,17.89,G07092;20SECONDTARGET
641215634,41.2749,28.4279,18.34,G07092;20SECONDTARGET
641217825,42.771,29.4227,18.08,G07092;20SECONDTARGET
641222742,44.4951,29.7331,18.91,G07092;20SECONDTARGET
641244638,42.466,31.3524,18.64,G07092;20SECONDTARGET
641276112,44.7121,31.3111,16.69,G07092;20SECONDTARGET
641278982,44.7334,31.7953,18.49,G07092;20SECONDTARGET
641282368,46.6826,31.7699,18.53,G07092;20SECONDTARGET
641306174,42.787,32.5329,17.95,G07092;20SECONDTARGET
641310281,44.0036,33.2514,17.87,G07092;20SECONDTARGET
641325626,43.6902,34.3125,18.76,G07092;20SECONDTARGET
641348329,48.1525,35.2031,18.62,G07092;20SECONDTARGET
641356046,49.0343,35.4546,18.48,G07092;20SECONDTARGET
641380296,47.3084,35.5383,18.85,G07092;20SECONDTARGET
641397570,47.7896,36.7456,18.7,G07092;20SECONDTARGET
641422126,42.7664,34.0163,18.94,G07092;20SECONDTARGET
641426851,42.0092,34.1332,18.11,G07092;20SECONDTARGET
641436455,43.6661,35.0077,18.99,G07092;20SECONDTARGET
641472404,42.1754,35.8183,18.57,G07092;20SECONDTARGET
641944122,50.817,35.6176,18.62,G07092;20SECONDTARGET
642271195,50.4962,36.0463,17.56,G07092;20SECONDTARGET
642279077,50.9719,36.994,18.68,G07092;20SECONDTARGET
73487584,38.4177,34.5561,16.34,G07092;20SECONDTARGET
73728189,40.2089,31.715,15.77,G07092;20SECONDTARGET
77427181,42.4357,33.1256,16.55,G07092;20SECONDTARGET
77547696,43.2428,34.8957,16.64,G07092;20SECONDTARGET
85486613,46.925,31.9593,16.47,G07092;20SECONDTARGET
256691206,38.8492,63.0506,15.87,G07092;20SECONDTARGET
333066199,21.6007,57.7731,16.46,G07092;20SECONDTARGET
352836502,21.5362,69.0322,16.17,G07092;20SECONDTARGET
353727306,40.122,66.6101,15.62,G07084;G07092;20SECONDTARGET
379525822,30.4777,71.5123,17.23,G07092;20SECONDTARGET
402808914,27.7954,67.6587,14.79,G07092;20SECONDTARGET
403923915,32.9543,71.3191,16.44,G07092;20SECONDTARGET
53709985,17.7211,60.8085,17.01,G07092;20SECONDTARGET
606949939,19.9016,59.9352,18.35,G07092;20SECONDTARGET
607169292,15.3411,62.7696,18.99,G07092;20SECONDTARGET
607201804,17.5166,62.5174,17.32,G07092;20SECONDTARGET
607258056,16.0577,63.2644,18.73,G07092;20SECONDTARGET
607285547,17.5555,64.0349,17.03,G07092;20SECONDTARGET
607503915,14.0319,64.5626,16.89,G07092;20SECONDTARGET
607573342,11.6613,65.195,17.85,G07092;20SECONDTARGET
607613032,19.6011,63.7769,18.97,G07092;20SECONDTARGET
607639476,18.7456,64.7294,18.02,G07092;20SECONDTARGET
607709529,19.2653,65.7053,18.73,G07092;20SECONDTARGET
607802035,14.5078,66.3394,18.39,G07092;20SECONDTARGET
608153829,7.6707,66.3206,18.08,G07092;20SECONDTARGET
608714614,19.4035,68.7086,18.57,G07092;20SECONDTARGET
608783566,17.624,69.7923,18.82,G07092;20SECONDTARGET
623709407,22.9923,57.8272,18.5,G07092;20SECONDTARGET
623753606,22.109,58.1468,18.9,G07092;20SECONDTARGET
625680106,26.1808,59.026,17.38,G07092;20SECONDTARGET
626080463,29.0182,61.2526,17.66,G07092;20SECONDTARGET
626301444,24.6255,59.2299,18.12,G07092;20SECONDTARGET
626420430,24.372,59.6928,17.1,G07092;20SECONDTARGET
626576415,21.2898,59.2758,18.45,G07092;20SECONDTARGET
626779988,26.3365,60.9141,17.5,G07092;20SECONDTARGET
627231034,23.6911,64.5008,18.77,G07092;20SECONDTARGET
627324880,24.1881,65.6969,17.0,G07092;20SECONDTARGET
627381083,33.7284,61.9761,18.55,G07092;20SECONDTARGET
627549629,36.8434,63.9302,18.24,G07092;20SECONDTARGET
627582081,33.144,62.8482,16.92,G07092;20SECONDTARGET
627724752,32.0088,64.4016,17.75,G07092;20SECONDTARGET
627784251,36.6427,64.989,17.19,G07092;20SECONDTARGET
627785517,36.3151,64.9553,17.48,G07092;20SECONDTARGET
627816860,33.8956,64.8886,17.0,G07092;20SECONDTARGET
627827490,32.6051,65.007,18.21,G07092;20SECONDTARGET
627869099,33.7212,65.9657,17.58,G07092;20SECONDTARGET
627870104,33.487,66.0828,18.57,G07092;20SECONDTARGET
627969400,37.9996,65.9244,17.79,G07092;20SECONDTARGET
628227290,27.5232,65.3659,17.82,G07092;20SECONDTARGET
628414564,26.4598,66.7239,18.61,G07092;20SECONDTARGET
628440307,23.18,66.5962,16.4,G07092;20SECONDTARGET
628528107,26.0211,67.8449,18.52,G07092;20SECONDTARGET
628589072,33.3167,67.737,18.64,G07092;20SECONDTARGET
628720291,34.7777,70.1437,16.92,G07084;G07092;20SECONDTARGET
628732595,30.715,68.4558,18.91,G07092;20SECONDTARGET
628742594,29.7551,68.967,18.3,G07092;20SECONDTARGET
628742599,29.7531,68.9678,18.56,G07092;20SECONDTARGET
628786911,28.7914,69.7111,16.95,G07025;G07092;20SECONDTARGET
628815333,31.1795,69.9154,17.98,G07092;20SECONDTARGET
628857084,29.395,71.3715,16.82,G07092;20SECONDTARGET
628998266,23.5535,68.065,16.81,G07092;20SECONDTARGET
629001987,22.9979,68.2511,18.35,G07092;20SECONDTARGET
629081727,23.5957,69.336,18.39,G07092;20SECONDTARGET
629130317,21.5325,70.0751,18.53,G07092;20SECONDTARGET
629166560,24.4424,70.8259,18.16,G07092;20SECONDTARGET
647382377,40.7879,63.4996,18.92,G07092;20SECONDTARGET
647395901,41.1317,63.9713,18.26,G07092;20SECONDTARGET
648808891,40.1115,66.9165,18.07,G07092;20SECONDTARGET
2045687851,356.3387,56.5199,18.22,G07092;20SECONDTARGET
2045757599,357.4979,57.5718,18.97,G07092;20SECONDTARGET
2045779650,358.507,57.7824,18.18,G07092;20SECONDTARGET
2045843334,353.6254,57.2602,18.49,G07092;20SECONDTARGET
2045865944,354.6235,57.3597,18.07,G07092;20SECONDTARGET
2045955975,357.1349,57.9228,16.36,G07092;20SECONDTARGET
2045959460,357.7066,58.2332,18.51,G07092;20SECONDTARGET
2045970633,356.2809,58.2209,16.9,G07092;20SECONDTARGET
2045998468,357.8994,58.6539,17.98,G07092;20SECONDTARGET
2046036528,356.1156,58.9849,18.02,G07092;20SECONDTARGET
2046073860,359.0409,59.7971,17.87,G07092;20SECONDTARGET
2047637857,354.6827,58.824,18.33,G07092;20SECONDTARGET
2047643539,354.2086,58.901,18.39,G07092;20SECONDTARGET
2047650463,354.8271,59.1913,18.43,G07092;20SECONDTARGET
2047803872,358.044,60.9473,18.63,G07092;20SECONDTARGET
240735550,10.6442,53.7206,16.63,G07092;20SECONDTARGET
252167457,16.5865,56.082,15.86,G07092;20SECONDTARGET
283839192,8.5216,61.8678,16.38,G07009;G07092;20SECONDTARGET
312344922,12.5201,55.5418,16.1,G07092;20SECONDTARGET
400390113,359.0024,60.1288,16.55,G07092;20SECONDTARGET
406768428,4.9824,54.08,17.14,G07092;20SECONDTARGET
445323015,13.9991,59.8003,16.18,G07092;20SECONDTARGET
445421394,14.8468,56.4272,16.48,G07092;20SECONDTARGET
452912295,8.3299,55.6796,15.84,G07092;20SECONDTARGET
452912727,8.4206,55.8625,15.97,G07092;20SECONDTARGET
601795700,5.0049,50.4708,18.02,G07092;20SECONDTARGET
601834947,5.3418,51.4727,18.72,G07092;20SECONDTARGET
602010630,0.3854,52.9586,18.68,G07092;20SECONDTARGET
602712502,17.532,56.8431,17.26,G07092;20SECONDTARGET
602756365,18.6417,56.981,17.88,G07092;20SECONDTARGET
602780161,19.2358,57.7051,18.83,G07092;20SECONDTARGET
603120528,7.6275,51.5246,18.94,G07092;20SECONDTARGET
603387265,12.4784,55.491,16.94,G07092;20SECONDTARGET
603414992,10.808,54.061,18.58,G07092;20SECONDTARGET
603424090,10.1551,54.1845,18.92,G07092;20SECONDTARGET
603433391,9.6636,54.7117,17.35,G07092;20SECONDTARGET
603437642,8.9459,53.9023,18.43,G07092;20SECONDTARGET
603563192,9.7849,56.334,18.79,G07092;20SECONDTARGET
603643884,4.1278,53.1834,18.88,G07092;20SECONDTARGET
603874568,0.0718,55.4687,16.72,G07092;20SECONDTARGET
603895899,1.9705,55.1686,17.36,G07092;20SECONDTARGET
603947209,1.3616,55.8926,18.68,G07092;20SECONDTARGET
604456530,1.5496,59.0038,16.64,G07092;20SECONDTARGET
604475429,1.8132,59.1482,17.43,G07092;20SECONDTARGET
604566626,12.9958,55.52,18.73,G07092;20SECONDTARGET
604639735,15.1454,56.9803,16.8,G07092;20SECONDTARGET
604924392,12.5505,58.9944,18.78,G07092;20SECONDTARGET
604945493,11.3695,59.3053,18.43,G07092;20SECONDTARGET
604977069,9.732,59.2462,18.57,G07092;20SECONDTARGET
605327071,12.5981,59.3847,17.17,G07092;20SECONDTARGET
605367132,13.2564,59.9945,16.38,G07092;20SECONDTARGET
605385853,12.842,60.5258,17.55,G07092;20SECONDTARGET
605614965,11.3665,62.9652,18.95,G07092;20SECONDTARGET
605878877,6.7191,60.8222,18.37,G07092;20SECONDTARGET
605914464,4.2692,59.3239,18.87,G07092;20SECONDTARGET
606440797,5.4853,63.1098,17.22,G07092;20SECONDTARGET
606541348,6.7652,63.661,18.81,G07092;20SECONDTARGET
606577975,5.9534,64.1331,17.39,G07092;20SECONDTARGET
608020082,8.8471,63.8394,18.7,G07092;20SECONDTARGET
84161987,4.3567,60.3377,17.03,G07092;20SECONDTARGET
191497652,11.3317,45.5789,16.54,G07092;20SECONDTARGET
196886300,19.488,44.0638,16.63,G07092;20SECONDTARGET
238654221,20.9618,47.7875,16.51,G07092;20SECONDTARGET
240800876,12.1892,50.128,16.14,G07092;20SECONDTARGET
240875263,17.0041,51.0035,17.0,G07092;20SECONDTARGET
240989917,19.7238,52.4536,15.66,G07092;20SECONDTARGET
240997432,19.9345,50.466,17.8,G07092;20SECONDTARGET
299437785,26.6489,49.2452,16.89,G07084;G07092;20SECONDTARGET
308441317,23.2888,52.2578,17.08,G07092;20SECONDTARGET
326914735,22.7303,44.2404,17.23,G07092;20SECONDTARGET
327007581,23.1923,46.083,15.0,G07092;20SECONDTARGET
327293130,24.5538,44.7142,15.63,G07092;20SECONDTARGET
327606162,26.0342,45.6743,17.0,G07092;20SECONDTARGET
354110971,21.1131,53.318,16.8,G07092;20SECONDTARGET
354631564,28.7607,48.3461,16.83,G07092;20SECONDTARGET
415880209,28.0124,47.0027,12.63,G07180;G07092;20SECONDTARGET
600524586,17.6161,42.4009,17.4,G07092;20SECONDTARGET
600589802,15.1068,42.311,16.58,G07084;G07092;20SECONDTARGET
600665007,15.5941,43.2032,17.81,G07092;20SECONDTARGET
600671541,15.5631,44.1524,18.92,G07092;20SECONDTARGET
600687493,17.0363,44.7336,18.4,G07092;20SECONDTARGET
600707711,14.2486,43.7926,17.26,G07092;20SECONDTARGET
600734866,12.5407,45.85,18.57,G07092;20SECONDTARGET
600737796,14.7888,45.1466,17.9,G07092;20SECONDTARGET
600740376,15.0017,45.8677,17.96,G07092;20SECONDTARGET
600760935,12.5014,46.6957,18.87,G07092;20SECONDTARGET
601438931,9.1619,47.262,18.96,G07092;20SECONDTARGET
601451628,8.7737,47.8491,18.98,G07092;20SECONDTARGET
602060291,18.4495,45.7155,18.47,G07092;20SECONDTARGET
602064309,19.473,46.0473,17.27,G07092;20SECONDTARGET
602125965,17.5757,47.3151,17.23,G07092;20SECONDTARGET
602129867,18.7854,47.5519,18.71,G07092;20SECONDTARGET
602131930,18.5191,47.9895,18.74,G07092;20SECONDTARGET
602145772,17.079,48.4333,18.52,G07092;20SECONDTARGET
602184552,13.8576,47.648,18.99,G07092;20SECONDTARGET
602246622,14.6589,50.1825,17.84,G07092;20SECONDTARGET
602297655,18.3074,49.8067,18.17,G07092;20SECONDTARGET
602301728,18.2119,50.273,17.24,G07092;20SECONDTARGET
602306841,17.1558,50.4031,18.2,G07092;20SECONDTARGET
602307376,17.2595,50.5633,18.7,G07092;20SECONDTARGET
602411161,15.5961,51.9166,18.91,G07092;20SECONDTARGET
602503762,18.4728,52.7129,18.82,G07092;20SECONDTARGET
603049684,11.3162,51.4364,18.3,G07092;20SECONDTARGET
603052579,10.9553,51.3819,18.3,G07092;20SECONDTARGET
621822793,28.5823,46.0276,18.87,G07092;20SECONDTARGET
622251815,29.0311,47.6295,18.1,G07092;20SECONDTARGET
622323598,26.4088,48.0084,18.95,G07092;20SECONDTARGET
622327335,26.1305,48.6443,18.83,G07092;20SECONDTARGET
622679816,21.091,43.2381,18.4,G07092;20SECONDTARGET
622697561,22.8314,44.5988,17.16,G07092;20SECONDTARGET
622713156,21.2692,45.517,17.2,G07092;20SECONDTARGET
622715679,22.5602,45.4927,18.76,G07092;20SECONDTARGET
622729646,20.9383,45.1706,18.92,G07092;20SECONDTARGET
622734927,20.2129,45.8155,18.43,G07092;20SECONDTARGET
622743981,20.8236,46.9084,18.84,G07092;20SECONDTARGET
622769356,22.0992,46.3503,18.59,G07092;20SECONDTARGET
622777326,23.2489,47.5773,19.0,G07092;20SECONDTARGET
622790047,24.1393,47.79,18.37,G07092;20SECONDTARGET
622813408,24.3139,48.8748,18.77,G07092;20SECONDTARGET
622828689,20.7479,47.789,18.92,G07092;20SECONDTARGET
622831185,21.8696,47.8563,17.67,G07092;20SECONDTARGET
622911595,20.2723,51.0646,18.46,G07092;20SECONDTARGET
622940141,24.1294,49.2795,18.83,G07092;20SECONDTARGET
622941254,24.807,49.411,18.94,G07092;20SECONDTARGET
622960383,24.4751,50.7088,16.77,G07092;20SECONDTARGET
622984790,26.2885,51.2975,17.21,G07092;20SECONDTARGET
622998822,24.7058,51.404,17.09,G07092;20SECONDTARGET
623077006,23.8642,51.7751,18.93,G07092;20SECONDTARGET
623570277,20.135,55.4606,18.17,G07092;20SECONDTARGET
104152718,44.072,49.9103,16.71,G07092;20SECONDTARGET
116005344,44.3416,51.0622,15.5,G07092;20SECONDTARGET
245539908,39.3441,58.568,15.57,G07092;20SECONDTARGET
