TIC ID,RA,Dec
234997609,350.7365556,-60.05584103
235004484,351.789882,-62.73712501
235007556,352.2540847,-63.11065351
235011974,353.1175064,-63.65500646
235015217,353.4302255,-62.64332604
235037761,353.82678,-64.56178342
235037790,353.8041591,-64.68912221
235043302,354.6821491,-62.88548892
235061209,83.60311771,-52.628974
235067270,85.80763025,-46.45383997
235070895,85.92141639,-45.83286559
235071558,85.87919296,-47.54621888
235077268,86.47370687,-46.94365255
235078021,86.42760776,-45.02948383
235081444,86.61405404,-46.59718022
237319282,344.8635267,-64.18234897
237320326,344.8734116,-60.44780995
237324472,345.4794484,-63.08550034
237332812,346.8327462,-60.08498708
237338062,347.7939453,-63.18997014
237340839,60.06471017,-51.56496676
237355959,60.74923211,-48.36878278
237358490,61.08307974,-49.12363528
237362186,95.11069551,-38.17303689
237405445,96.00420856,-36.70776314
237406657,96.17293596,-36.9292627
237408777,96.18540184,-40.28397944
237881567,20.05262658,-60.07425081
237886201,20.58824376,-61.32942104
237886661,20.98661143,-60.62896335
237913194,22.44565258,-60.73995491
237914586,56.04994182,-64.80688288
237920046,56.73432362,-63.33730083
237922465,57.33886462,-60.78714233
237924601,57.55372119,-63.05379898
237925364,57.62461606,-60.42769208
237928815,57.99957647,-59.88258311
237929468,58.25116111,-62.40795257
237934406,59.01665752,-63.46371582
237939392,59.68643724,-61.40018864
237940785,59.71791454,-65.88143329
237942787,101.2063715,-50.9583429
237948257,101.4738253,-52.40968921
237956133,101.719475,-51.26566657
238001475,102.484029,-50.61455415
238004786,102.5684188,-53.00564511
238005553,102.4638071,-53.62244859
238059180,104.138381,-53.54549282
238169432,356.8473288,-68.39396825
238171173,357.002093,-68.48765795
238176110,357.8452142,-70.15285455
238196512,56.80975491,-74.23895985
238197638,57.48896998,-72.79378746
238197709,57.26551849,-72.94740791
238198771,57.57939304,-75.89561569
238854767,342.7555719,-71.7419278
238898571,93.72952949,-49.75625329
238914510,93.99059124,-52.48021483
238920875,94.27856001,-52.33842033
238925893,94.46560382,-52.73303015
238928269,94.69494402,-50.3591007
238929567,94.61220745,-48.03863339
238949000,95.11232616,-49.10432104
238949177,95.02556179,-48.74108991
241297273,203.6042855,-49.2910816
241299185,203.6206874,-48.27216572
241326434,204.138159,-51.04428345
241358980,204.4839332,-50.60104446
241392984,24.46695104,-3.440678209
241398115,204.9716699,-53.46647925
241402261,205.1320331,-53.03552825
241409833,204.9991981,-49.94996482
241414705,205.2996359,-48.31839761
241442273,205.514657,-48.46580378
241470109,205.7276385,-50.79023396
241483053,206.066679,-51.01245231
241484680,25.1931705,-2.621889496
241514551,206.3271478,-50.48054597
241525834,206.5489804,-53.35713848
241539111,25.40252847,-3.122847327
241550661,206.6640698,-51.43276504
241559630,206.8234018,-53.35720159
241567624,206.9105787,-50.32068765
241567772,206.8651687,-50.24928798
241569046,206.9813051,-49.72189097
241578848,25.68129486,-3.690200268
241592217,207.1958028,-53.57591732
241630725,25.97831828,-4.765514333
241638905,207.6696359,-48.80764497
241660076,208.0202601,-52.8115271
241671685,26.33932405,-3.16900088
241672928,26.49691812,-5.733298317
241692860,208.4295568,-53.37332296
241751294,208.8005912,-52.16082055
241752370,208.889241,-52.52456601
241807468,27.47759577,-4.859571108
241827885,216.7078047,-39.87398603
241849415,217.1047527,-39.54144648
241856112,217.2617722,-38.90631826
241873142,217.6101865,-40.47615042
241881435,217.7951652,-38.86971118
241883235,217.79702,-40.38642421
241883852,217.7359024,-40.84512353
242082921,201.532496,-39.75512678
242083025,201.642314,-39.62989999
242088840,201.8111234,-40.16266122
242089966,201.7338175,-41.49756237
242120884,209.9827569,-43.32732199
242155024,210.4312549,-45.60337111
242190195,210.9517438,-43.27357699
242389810,213.499298,-44.36653579
242430354,213.9111892,-45.00075778
242460075,214.3182371,-44.33968253
242497929,214.8509403,-46.05809277
242530449,215.1774196,-45.18706082
242532142,215.1166099,-44.35429524
242534637,215.0404215,-43.05884502
242536549,215.1456093,-41.98330169
242581036,215.8139693,-47.41696143
242624345,216.1700525,-44.31113535
242628844,216.2274107,-46.52874595
243177869,202.8438386,-42.46476654
243200602,203.1059837,-42.47526796
243237779,203.6611007,-42.28482606
243308487,204.2857692,-42.78129013
243310310,204.2750467,-44.1432043
243321910,204.3478306,-46.42789129
243340074,204.5144365,-42.76498909
243416139,205.3064257,-46.02830602
243423798,205.4026277,-45.49382922
243475355,205.9170171,-42.06751616
243476396,206.0062409,-42.81359939
243550555,206.3945376,-42.82625165
243559025,206.5733995,-47.1560186
243588142,206.8785687,-46.16109106
243622210,207.1863137,-44.5133574
243641947,207.4749061,-46.06623829
243647020,207.4041246,-42.47373162
244203955,73.22363281,-5.452699772
244246175,74.10078044,-5.171352213
244253760,74.3216304,-1.06725644
244255489,74.54546592,-2.212735798
244841647,196.3782407,-52.11565996
244866914,196.5696022,-48.46329554
244871504,196.6353254,-51.04948285
244903149,196.727659,-49.90625645
244934834,196.9095133,-53.45976074
245027119,197.579903,-48.90888754
245035219,197.7434712,-52.56690029
245036109,197.7077049,-52.9075608
245074237,198.0295646,-50.06649375
245097779,197.9681241,-52.81229635
245099574,198.0042171,-53.44935768
245166595,198.6802764,-48.95702511
245177563,198.680317,-53.28002635
245254490,199.0532361,-52.41479982
245338260,199.6452751,-51.28578109
245341495,199.7177441,-50.06535452
245440777,200.1576068,-52.74782485
245728942,252.214926,-44.21964926
245739252,252.1609813,-44.89144981
245790062,67.09752355,14.74094334
245793479,67.15778897,14.5333184
245794190,67.20901584,13.04760428
245820995,67.65567747,13.72440279
245823237,67.77995894,15.1050387
245860427,68.46216402,14.8444268
245904110,69.53942357,12.51083106
245911904,69.7884033,15.79980351
245936817,70.01425722,12.19761198
245947683,70.37504994,14.81565712
246403601,268.7834632,-36.47564457
246801501,284.0706268,-42.71067248
246847023,5.379991618,-28.98147102
246851137,5.842272536,-29.84725317
246854768,6.440049837,-27.71019059
246857984,6.811283624,-25.54717344
246860707,7.058828927,-29.04026165
246887126,8.164112513,-25.35971405
246891940,8.958234263,-24.87798405
246895813,9.336278,-24.76733
246904066,73.50255226,-12.46265118
246927556,73.77843448,-16.74066615
246930866,73.82774332,-16.41778994
246953610,253.3692405,-42.121403
246957312,253.4952184,-41.99432602
246962305,253.4988625,-42.3620316
246991377,253.4267661,-43.05096905
247180220,253.7002314,-45.36739286
247258119,253.6122565,-42.47888471
247259440,253.6458574,-42.36132044
247267245,253.7638739,-42.09083141
247440592,85.47952031,14.83388525
247459453,253.9075932,-45.10295302
247480908,85.74198112,14.17850068
247518629,85.96721192,16.36007011
247638066,86.68956874,15.82249588
247669971,86.80480795,14.48832043
247673698,86.79852703,12.3395415
247677744,86.92878364,13.8995956
247701325,254.0413785,-47.07180064
247761026,87.3872077,12.65132382
248075138,192.9814917,-42.07363747
248092710,193.2606883,-44.09935676
248111245,193.5525455,-46.58771827
248127641,193.7439237,-44.15192011
248147068,193.8309715,-42.91573503
248250955,264.7151164,-47.63501142
248355362,17.93128577,-2.251077691
248382514,18.56175688,-2.179485383
248383125,18.70488352,-0.973795336
248386767,19.15120104,-2.500369329
248387177,19.1306756,-0.290049199
248391319,19.62677738,-0.056509292
248436420,77.37396054,-2.13501772
248437923,77.51358875,-0.565320818
248445090,77.74176835,-2.254114396
248448574,77.82990084,-2.490781939
248611592,65.92021766,-3.745467463
248620776,66.41499376,-1.410914718
248643865,66.6130546,-0.511193077
248650906,67.04271934,-3.145552066
248655096,67.28817488,-3.189632068
248655556,67.27887003,-1.909473833
248687730,67.96945128,-0.044011298
248688920,68.15647365,-3.209538837
248689510,68.1437938,-4.785378414
248690688,68.21930693,-3.737439078
248942618,19.95120998,-0.509007862
248944100,20.14405167,-3.24699156
248955798,21.46818886,-3.927390126
248957130,21.61394456,-0.399032465
249026941,78.65397306,-0.562838497
249028219,78.82709364,-1.409004842
249067445,79.43245467,-0.370101496
250128476,221.8949995,-49.32026127
250192495,65.06376598,-2.628544916
250199932,65.36265727,-0.098173361
250268926,223.1533737,-50.69382215
250269326,223.1431901,-50.58192883
250277600,223.1800964,-48.49299276
250306572,223.3056671,-50.7961533
250386181,30.11436667,-4.985566067
250394854,30.95065604,-0.340246626
250410255,30.91870329,-4.103514026
250433668,224.0718801,-52.80954948
251824177,5.802543431,-31.03577349
251841753,6.824854375,-33.88193412
251845233,6.982075826,-33.0071639
251848941,7.301262525,-30.45374026
251852984,8.202810269,-32.05931224
251855940,8.65967155,-32.16652769
251878904,9.691980269,-34.21490389
251880902,9.990931482,-33.96145082
253126207,194.6842097,-58.47671019
253132689,194.7698231,-57.25362704
253182472,195.0836969,-58.8776878
253319385,195.9037809,-56.64521327
253394683,196.6574766,-54.50595432
253398821,196.5648742,-55.61166882
253422871,196.851339,-59.860376
253430040,196.7599381,-58.80546146
253434221,196.7336067,-58.11070993
253584426,280.9455893,-38.32344279
253624254,281.2381318,-39.68618802
253668790,281.6642448,-39.73091752
253696826,281.9359066,-40.40616541
253728991,282.1404385,-40.11174441
253806930,282.7864364,-39.17487029
253825414,283.0497434,-41.70919479
253917292,337.4890415,-31.92904685
253917293,337.5006828,-31.92423804
253923475,337.9385437,-35.29044933
253923638,337.8763781,-32.3460792
253928234,338.6127403,-34.67526923
253929725,338.3213694,-35.13870749
253931784,338.9489302,-30.33580564
253934781,339.1476687,-31.66378999
253961767,199.1545921,-59.03050263
253990973,284.6887645,-41.24217401
254055923,285.5355064,-41.91050613
254113311,286.3759317,-41.43752286
254141367,286.6874012,-41.5401598
254191317,287.490214,-41.89224758
254296853,354.8902109,-27.65406395
254300648,355.2791009,-24.16047993
254301731,355.4100245,-28.33659467
254305537,6.20680785,-18.47187438
254418337,235.2426194,-47.73609093
254425584,235.2974122,-44.66120935
254487722,235.7170618,-44.23698072
254527048,235.7800458,-46.07789602
254893790,237.5679767,-45.40171567
255270777,239.4986092,-43.9637573
255327797,239.6101152,-44.52605469
255419149,240.0933538,-45.37179503
255559203,95.90745428,-52.18091144
255559489,95.98789,-52.695599
255560319,96.07192499,-53.57593948
255560740,96.20144051,-52.80623607
255570210,96.43188158,-48.17690212
255588086,96.8616597,-52.29777009
255589393,96.86552711,-49.95153527
255590597,96.89488158,-47.98017599
255614399,97.454249,-50.239076
255630992,97.82638253,-51.82595749
255640115,98.35950809,-52.32923203
255686390,98.74407771,-52.97560435
255699681,98.89406279,-50.29610637
255704097,99.11516193,-50.29744431
255752750,81.49927174,-19.69540156
255756043,99.65681582,-48.22018567
255756918,99.63102395,-49.44496779
255759158,99.59592181,-52.93206128
255760319,99.71458046,-53.10752366
255768108,268.6932869,-53.39288692
255776006,186.141328,-49.44020128
255780160,99.68383966,-49.57246523
255784686,99.90568473,-52.83247519
255851356,198.5826845,-59.69218368
255854921,198.5631081,-59.10323688
255909950,258.6607891,-67.30255877
255918903,266.6337581,-70.40981067
255954832,198.5503615,-58.68393737
255967473,198.6932546,-55.98147737
256056579,266.082552,-72.220988
256124756,199.577299,-59.75869494
256158543,266.8810381,-79.46667077
256462026,200.0404051,-54.33490927
256597468,200.1459493,-59.77278186
256813340,200.2014122,-55.80068962
257274381,219.4979124,-67.10086165
257484148,30.74404102,-15.30593085
257485686,30.97451283,-17.51364969
257500475,31.19449535,-17.28751693
257516353,31.58406634,-15.44626454
257520272,290.5301391,-83.23340844
257527578,46.29254467,-21.93364255
257567854,52.81802906,-23.81967822
257605131,62.96644592,-37.93978324
257636561,63.39883677,-40.35776179
257637478,63.28009294,-36.54509137
257637885,63.48855483,-37.0303975
257643750,71.48104786,-39.3566127
257658027,71.82884953,-36.20932564
257720503,78.32725058,-59.58567779
257722735,37.14763714,-31.10244701
258314976,182.2241688,-44.32598914
258409964,221.8057986,-68.52110682
258704817,222.1856237,-66.59356183
258706265,222.2160375,-66.84397556
258906153,197.8467334,-43.36855214
258907375,197.7870005,-42.23290177
258917846,197.9125849,-47.45451419
259230140,223.193762,-68.66648385
259291108,336.2348836,-57.79745134
259377017,68.41550094,-51.95623229
259389219,68.80383915,-51.3965537
259443859,69.76792592,-51.67275476
259470997,70.14259439,-48.53823789
259477845,70.69343346,-50.48133532
259511357,70.77517926,-50.21969291
259540147,71.53977728,-49.2458498
259592542,72.73541064,-53.4596941
259592543,72.7305285,-53.46145279
259592689,72.97694437,-53.83058871
259593290,72.86260652,-51.7255337
259606227,223.6280338,-68.38441728
259701242,74.46626891,-53.81788746
259723764,223.6774368,-65.9911038
259751257,153.2703602,-47.91962112
259761784,153.3451851,-51.23296954
259765082,323.2159444,-64.14996078
259850442,153.3666305,-51.75578854
259909186,144.6696336,-39.61417157
260004324,91.08482841,-55.31301055
260041674,91.2780051,-56.23309537
260043723,91.60855043,-58.95365548
260128333,92.13319962,-59.54113338
260130483,92.30512308,-55.4035495
260131665,92.57462133,-54.96863613
260189643,93.18075663,-57.31465318
260192754,93.4185317,-56.91836054
260266504,94.07827548,-59.21350187
260271203,94.21807984,-58.22980989
260298958,94.31570048,-56.50997825
260301896,94.59275039,-54.40407402
260304296,94.61560979,-57.01352876
260304800,94.53551269,-57.55883765
260367888,95.15192702,-59.75474322
260372062,95.41973774,-56.36230895
260416268,95.73263742,-56.36996798
260417932,95.94124542,-54.57817486
260420061,95.94553123,-58.54387173
260476837,96.24819742,-59.80481051
260507093,96.76723548,-58.00212274
260537454,96.953669,-58.05152455
260539542,96.94896941,-54.27950351
260541432,97.08023863,-56.96520912
260605873,97.36873606,-56.8527659
260609205,97.4539312,-57.25484065
260640693,97.820376,-58.320665
260640910,97.99296155,-58.75383618
260646994,186.6323379,-51.45063411
260647166,186.5745484,-51.36283725
260655847,98.14296342,-55.64859513
260708537,98.45821571,-58.52845816
260751444,346.2175866,-68.82022643
260776145,189.1823294,-52.05700584
260777057,189.0510992,-52.41771929
260795727,347.5513993,-66.85764462
260797169,347.9438892,-69.85418758
260840420,349.1575444,-70.25102096
260852919,349.5834345,-67.47117845
260926702,226.1979143,-71.60630715
260972404,75.05514357,-78.30001973
261020738,226.1121423,-66.20303148
261136000,83.90080214,-78.82086801
261192051,259.2904107,-48.76341111
261230415,226.7841774,-71.90495246
261289662,226.764584,-69.47582496
261369656,292.6046957,-46.27794894
261385436,209.8228515,-50.36964907
261427053,304.6123367,-72.97933459
261526008,336.2941821,-70.43162047
261696824,227.3746388,-67.0841355
261862960,193.6536822,-57.1686656
261863003,193.64843,-57.17792002
261867566,227.6590235,-71.36145445
261955756,227.8058748,-67.98663007
261993378,193.6632635,-59.14670061
262258341,77.80446269,2.427373213
262259472,228.579901,-70.0794799
262298141,77.92229413,0.514567705
262298367,77.93895889,1.037023156
262398162,78.3228004,2.861239812
262398621,78.38148849,1.967673088
262399760,78.44687583,0.560411743
262412883,69.30696419,0.998330499
262435444,73.56291044,2.440670554
262435808,73.48252295,1.56937001
262435954,73.55426425,1.23379459
262436575,73.71128613,0.467168784
262457587,228.8381396,-70.53331889
262470965,312.1309433,-36.43234324
262471410,313.4161371,-36.19598483
262471759,313.4028956,-36.82153635
262501316,73.99313427,5.399024275
262529098,313.4174371,-39.80986623
262530407,20.43912639,-46.71437969
262530780,20.54728584,-44.86195706
262530873,20.49405138,-44.41673821
262531275,20.41929264,-42.4817207
262586274,132.0762687,0.555019832
262781201,141.4036606,3.661924179
262822171,229.8710381,-71.79203694
262829328,349.3810256,-54.27006002
262834160,229.7274248,-68.67954355
262841041,349.3572949,-58.23575201
262843259,52.53131756,-60.8756197
262843771,52.34449321,-62.93753012
262845475,24.58299222,2.586066502
262871257,218.4433933,-79.95524051
262883439,53.21482149,-61.01687262
262885414,53.60346486,-65.76423243
262929483,229.940468,-66.49603937
263018409,230.1688784,-67.48155503
263203229,230.4124182,-67.20651387
263207857,230.3891526,-66.26440411
263313986,234.1172774,-66.54539113
263315158,234.1801086,-66.31703799
263390220,235.9080765,-51.6296659
263431099,270.0179059,-35.9276071
263486257,234.5484383,-71.92779652
263523769,216.7449236,-59.23764202
263665054,231.2022264,-71.32310946
263772098,231.5613466,-68.30916589
263789026,235.0481468,-70.2278834
264142427,217.137589,-59.67408074
264147612,217.1812344,-59.19754698
264459606,81.15042672,2.353164487
264459943,81.18677894,1.84644511
264460005,81.16647818,1.757429183
264461748,81.2646626,1.185595566
264484819,81.44591106,0.520243231
264540478,81.70928805,3.095671573
264592553,80.70835308,3.544438049
264594036,80.77555204,1.289512805
264743052,82.47823145,1.789256452
265184287,299.0070782,-81.34983993
265334885,308.7761275,-71.1887801
265336403,308.9654991,-69.61058509
265350422,133.5864982,1.575502904
265435357,316.1794311,-77.02377044
265444543,134.5341852,1.541587867
265488188,321.6108534,-65.3662007
265529741,330.1010343,-55.88348679
265612438,333.1747607,-55.97878193
265612457,333.2341457,-55.94500028
265633507,174.5698421,-56.96262124
266735453,29.16751309,-22.5267803
266770186,29.94249957,-20.82453717
266783926,30.00128956,-21.07782854
266787865,30.71556381,-23.88662806
266843799,175.5400054,-57.3684685
266905680,1.127265637,-72.89730987
266980320,349.5567912,-56.90389885
267197567,93.48766157,-37.66890048
267414551,176.0703399,-59.91199972
267521367,176.061023,-58.44136177
267712001,176.2916774,-55.49870414
268259920,176.8297598,-57.69650025
268531775,14.68247305,-19.63267135
268532343,14.82660844,-19.77124451
268687574,17.75713855,-18.80490692
268752025,31.71687336,-19.1388715
268766053,31.90920571,-20.66187824
268768437,32.26982265,-22.99004775
268784417,32.78520274,-19.30736058
268785954,32.88460657,-18.97675745
268804144,33.25411496,-21.00013343
268858663,33.89876817,-23.36886403
268863859,34.7243752,-19.53463318
269077474,75.41083457,1.840698887
269077572,75.50009473,1.608865362
269077985,75.45980272,0.722109506
269217040,284.5483732,-47.00324009
269558487,15.54293561,-2.144529515
269570953,15.76057327,-4.83659951
269794986,68.23687803,-78.12815217
270001113,138.4771947,2.862842952
270219048,330.135836,-29.14850351
270219259,330.2092708,-28.45374003
270244621,332.6767869,-75.88143308
270245797,332.9791012,-76.11602234
270262695,175.2850001,-29.19623551
270345114,31.70125723,1.442125557
270347814,215.5228954,-30.51239824
270372747,176.6217766,-24.48440353
270423262,351.5513398,-27.42459098
270456887,135.1397454,1.390157023
270457662,135.3138502,0.841826972
270471065,135.4559935,0.969827505
270472265,96.94084993,-79.40989444
270536913,324.7754806,-33.67885415
270538197,325.1137578,-34.53482257
270577175,86.82121658,-51.06650357
270606154,136.7497473,1.462695031
270622440,358.8195397,-31.88427095
270622446,358.8191262,-31.92147239
270676778,87.62007314,-52.76789292
270677031,87.55475892,-53.33074686
270678026,87.7217603,-52.10887363
271168962,210.1935199,-30.58356602
271169413,211.0133531,-30.01306536
271278739,211.6251196,-34.89870292
271282342,292.3493515,-43.445204
271403377,186.8703258,-58.9917665
271466490,232.8503131,-60.87701014
271491157,299.2297767,-35.39714914
271503437,7.889426383,-62.96560161
271503441,7.886128803,-62.95821854
271506863,186.8701504,-58.31644723
271520227,288.3891685,-62.92257639
271580224,319.5677011,-75.34675506
271581073,319.5511424,-77.52908939
271596225,108.5617346,-74.60254414
271596418,108.567957,-74.97078655
271701447,187.1399756,-56.40781701
271722899,110.3124716,-73.45326548
271806353,111.442601,-77.7766733
271891552,112.7674451,-72.66745245
271893367,112.9656531,-73.60615265
271900960,112.9419335,-75.52743037
271971130,113.8510691,-73.57745186
271971626,113.8402323,-74.27495462
271973682,114.0174763,-77.63411552
272086159,115.0032552,-72.20773912
272086938,115.4552545,-72.60610542
272159436,187.4758302,-56.52493644
272167060,187.4294322,-58.24016907
272211398,180.1140442,-47.24388305
272212970,180.2088261,-46.13642353
272213425,180.1651251,-45.79944318
272236017,117.8676476,-72.28509882
272251987,187.5833067,-59.41312206
272314138,187.791407,-57.11318
272319474,118.8390662,-76.49787251
272427921,119.8156894,-73.24417036
272443295,154.3665967,-50.09720876
272447907,154.4087654,-48.41791452
272482277,187.8196636,-57.08132955
272560989,161.0400252,-51.9237218
272588795,187.9180421,-59.42392288
272638098,161.044016,-53.09391704
272642183,161.4330453,-53.62861439
272645619,161.4335651,-52.53816149
272807849,188.0366612,-56.12953983
272884654,161.6924334,-49.4202378
272885406,161.701639,-49.04822537
272968213,237.0494202,-49.74282827
272983172,237.0082828,-50.69250109
273049537,170.7279968,-50.78668139
273209702,313.7025108,-58.45414625
273270473,320.8256007,-80.76684523
273314616,185.6941943,-52.29304532
273323613,335.0070034,-80.43974706
273394199,186.2869385,-48.30910302
273418421,344.1277054,-76.79782903
273476652,347.1483157,-73.58611797
273511930,347.6907877,-76.46324958
273651959,338.8605087,-78.77158559
273881029,35.30734911,-19.91535358
274016481,42.7596996,-21.00401108
274017513,33.93351704,-49.4435959
274367763,233.5034031,-47.96364975
274433672,237.2100718,-52.43825396
274684383,149.2155842,-54.56777678
275156328,143.172478,1.864127124
275348063,237.3070069,-52.21582882
275379929,179.7265572,-25.90885822
275384718,178.5473499,-46.89693248
275562670,240.5369498,-52.03476558
275591731,179.1829797,-47.07237717
275778610,207.9467329,-46.8986658
275931490,240.8037371,-49.22969065
276011822,208.4207922,-44.83149929
276128561,224.2087594,-37.04289849
276326382,253.1451187,-57.84092251
276646863,265.8598355,-78.69285556
276647494,266.1234473,-79.59464044
276714021,237.4895948,-48.91240131
276723662,237.5727691,-49.04050085
276734709,270.2769007,-78.38033086
276735500,270.3404491,-79.35297546
276798745,271.3618949,-81.48656606
276963807,276.5711572,-79.92739924
276967365,277.3331055,-80.23270717
277034534,279.7910359,-79.50517323
277099925,83.98653497,-67.45959668
277103567,84.22907833,-66.56028597
277103955,84.25453812,-66.79142601
277128619,283.1325114,-78.43447305
277130983,282.9918227,-83.31636023
277350005,234.6575106,-58.77863846
277674241,237.5295148,-53.20977068
277683130,328.9262338,-61.67326953
277774779,343.6645124,-70.07371017
277836910,344.8205797,-71.8366374
277874564,353.0948384,-74.20166232
277982164,104.1436404,-79.42019246
278138619,107.8194824,-78.23840509
278175826,234.9855996,-59.9083358
278198753,111.0362633,-78.44274534
278199349,110.890425,-79.50416686
278202079,111.4087421,-79.09418847
278319585,303.0985383,-35.78279011
278425683,235.045545,-56.91461936
278454368,303.6190411,-35.83670094
278509633,303.9608784,-30.00527555
278525028,332.4240484,-36.9627555
278564051,333.1245037,-40.20316573
278575928,234.8953832,-55.42707113
278614418,333.661073,-41.381736
278634692,333.9038891,-41.34676549
278664109,334.1106163,-41.62717407
278666476,334.4874374,-38.03270209
278683844,99.23800267,-58.01526792
278684936,99.06432772,-55.86294776
278726770,99.41192403,-57.08733441
278775625,99.67420173,-56.22068384
278821913,100.1986572,-56.54648922
278862750,100.5876392,-58.1830958
278866211,100.8078943,-55.2445539
278895705,100.9703685,-55.6390549
278960800,101.6735541,-54.69502846
278987417,101.8279499,-55.53999054
278988097,101.8306327,-56.6177404
279159916,103.1892681,-59.34117525
279214471,103.1959255,-54.09033528
279251651,104.155226,-59.18326449
279316667,332.058289,-46.960987
279321185,104.2754379,-55.04742852
279327604,332.5532503,-45.04966895
279342892,35.63584762,-23.81680216
279359927,104.6655949,-55.72912365
279360385,104.6515393,-56.3948465
279368535,35.7401168,-18.35498244
279425357,104.991042,-57.61864453
279476396,105.27131,-58.93993771
279510954,105.5072213,-59.46057417
279511712,105.8129113,-59.17810199
279514271,105.7620347,-55.36832359
279573219,106.0762885,-56.74969254
279640088,85.72466457,-6.795897588
279649049,49.55341079,-62.50636587
279649057,49.44234713,-62.57532058
279740441,51.50468699,-64.54858176
279741379,51.74676197,-63.49910051
279882911,239.876112,-41.74444081
280514622,170.8391656,-64.95471455
280647591,144.3580193,-48.2752769
280666903,173.0833117,-66.96182368
280793949,359.396159,-64.2982331
280794284,359.3329413,-62.95659629
280803800,44.39684553,-66.51218859
280803917,44.52935706,-66.94916113
280857321,173.322596,-67.44928641
280865159,100.797759,-78.28133872
281047621,84.79643976,4.121469706
281285820,151.0117341,-18.10142011
281286325,150.9570793,-19.2825385
281459670,5.618716792,-59.94256816
281541545,6.613261878,-56.34431533
281541555,6.70247349,-56.31613365
281575427,7.975216066,-56.96510093
281596890,8.810796299,-55.88929725
281597433,8.888913556,-54.82187237
281637751,9.326027136,-54.39381934
281638019,9.403959596,-55.66017834
281666033,10.13520575,-56.54910717
281667171,10.10695942,-59.45460161
281668790,10.4433225,-56.50131537
281703963,10.8383911,-57.46306547
281710229,11.48464224,-55.9226141
281727592,11.64704805,-58.04852751
281763691,12.48439883,-57.38624583
281779224,12.84886553,-59.62942795
281781375,12.97525988,-59.34300514
282163444,202.3659194,-79.11769729
282216837,203.0449853,-79.66078098
282221346,210.9859429,-78.77241348
282326777,214.5578966,-81.00775767
282406261,216.0919393,-82.84824255
282485660,238.1082432,-48.14499371
282701278,232.6175424,-55.78746236
282962807,238.2137992,-50.61582761
283665218,233.1980576,-56.0800464
283793973,63.88357029,8.892358769
283929077,151.8840461,-22.48961314
284081258,17.54977484,-8.90613486
284120761,18.6001719,-7.922825585
284254253,233.2803659,-57.63525527
284704271,67.42856669,10.52186174
284705722,67.50954181,10.26221529
284794221,76.90963814,9.471780976
284857894,76.97038995,8.498450312
284858336,77.0207684,7.898403864
284859630,76.98916659,5.96911294
286040326,137.871911,0.291261627
286099128,140.8456507,2.932542727
286132427,146.7247272,-4.298066162
286507416,185.8078741,-67.63154776
286680821,152.8294672,-18.95715734
286763141,150.3492118,-38.84014654
286864983,190.1915392,-21.87273108
286865921,190.1520615,-19.28429731
286910068,190.4558034,-19.75909385
287003811,150.9372165,-39.27893118
287099451,166.608379,-16.53102526
287328202,109.7634959,-58.11564897
287329267,109.7835825,-59.3020746
287494667,123.6328973,-72.24501046
287532010,124.6314411,-76.91972923
287563610,198.1329246,-45.59056652
287584141,184.6127396,-56.00210702
287589266,125.1605991,-77.48447497
287605404,198.2118247,-42.69972289
287607394,198.4903349,-43.13910911
287664157,184.7490264,-55.14298183
287675512,198.5836649,-42.85218849
287842651,84.28655099,-11.77551466
288163117,238.8523214,-49.97813586
288224503,187.3151726,-51.00391829
288863013,232.0042175,-75.92959899
288971260,224.2579756,-51.44725401
289074137,224.5366693,-48.86295471
289076007,224.5715903,-49.27594028
289389326,202.2390337,-56.78245994
289445553,219.3212581,-48.05158686
289535142,131.5249701,-13.20288756
289592423,1.826090489,-17.38701177
289593451,131.5938977,-13.54770838
289620187,202.3637245,-59.31564647
289625050,2.139571955,-17.57815668
289670773,146.2148397,-17.7063953
289672819,2.678476178,-12.57989906
289673491,2.816045411,-15.46798354
289675171,3.012597015,-13.81318022
289701568,3.041604189,-17.93824981
289714023,3.668596637,-14.80524054
289731220,36.48752516,-12.29047146
289731700,36.50144921,-15.34124881
289874961,234.0504156,-44.39682718
289877581,233.9718791,-44.95838945
290008270,233.9858745,-47.38815942
290022877,192.4403218,-15.88305149
290051228,91.65983036,-16.51839115
290054667,91.73271843,-12.06510547
290168275,31.73884519,-15.70570437
290170765,32.19025288,-17.77915637
290170830,32.18696835,-17.39133449
290263093,173.7084125,-64.73169262
290302491,328.2779774,-77.19811523
290306250,328.7948825,-76.9406592
290322019,305.1936362,-36.85288225
290337456,234.2833181,-45.43943448
290348382,328.7059705,-77.3367543
290348383,328.7137539,-77.33799894
290352455,329.2701412,-76.21133592
290361108,305.4502328,-40.75560059
290376803,330.4692226,-77.66254221
290388627,173.7182301,-63.44581895
290401720,330.7659199,-76.1184557
290401889,330.5307346,-75.67908191
290403522,330.9578465,-72.44075748
290403648,330.9823022,-72.7417307
290409509,235.8205285,-84.465275
290422635,306.003498,-41.79553704
290504044,234.4830131,-44.78992638
290519412,306.4497023,-40.79618494
290533249,173.7127852,-60.78612087
290560124,234.5133628,-42.56733693
290591466,306.6089237,-37.10916365
290593125,306.7206178,-37.40290041
290597544,306.7830883,-38.99301853
290599175,140.1528386,0.181708747
290676048,174.0931884,-61.05243213
290678703,174.1092424,-61.31944611
290681168,173.9373074,-61.5780609
